palm_size,curl_index,curl_middle,curl_ring,curl_pinky,thumb_straight,thumb_lateral,yaw,label,ts
213.2962047585793,0.9891435644127835,0.9995396250068901,0.9908029698164733,0.9858457033136833,0.9998540520742274,0.8008880829228944,-136.82415008544922,OpenPalm,1761074267.6482399
208.2691696464993,0.9867268702931363,0.9950618329607331,0.9945986908151708,0.9920267874558265,0.9999151717568374,0.7916306045109742,-124.36405181884766,OpenPalm,1761074267.9684515
194.00077038025788,0.9864073384592714,0.9946563685142094,0.9932296491938754,0.9907855143248915,0.9997045669459618,0.796388356859875,-115.08590698242188,OpenPalm,1761074268.2720015
176.0388328266827,0.9887896087181343,0.9938567633424977,0.9909332131695718,0.9871234372411394,0.9999523640357637,0.7690970794273814,-104.10802841186523,OpenPalm,1761074268.5119498
159.72424023829691,0.989445031809766,0.9946714429523901,0.991883712755581,0.9871221299020863,0.9998294404482932,0.7500997875884117,-96.01696014404297,OpenPalm,1761074268.783961
149.15341379748727,0.9888595600008667,0.9935056230439612,0.9891707307025293,0.9863395344823144,0.9999060363349902,0.7566205354248028,-87.94900894165039,OpenPalm,1761074269.0405583
140.46883052840718,0.9875815018857104,0.9936942767283599,0.9913828972149338,0.9851407258406426,0.9994419628973816,0.7455382161268361,-84.00489807128906,OpenPalm,1761074269.3127248
132.81258148939642,0.9879359922801223,0.9933260400929019,0.9917694643113748,0.9863473160019035,0.9999015300934909,0.7580611975787022,-79.50563430786133,OpenPalm,1761074269.586452
125.93851511386237,0.9897104367710295,0.9927121272289701,0.9917053318683361,0.9868127201209637,0.9990164480786903,0.7501153203538254,-75.6291389465332,OpenPalm,1761074269.91986
120.53187535256811,0.9905060499102306,0.9927661723222311,0.9912053879114943,0.9872422893080635,0.9996930733025389,0.7683243178795747,-72.7978515625,OpenPalm,1761074270.2084026
209.25594088066103,0.9811516155337675,0.9983888096836565,0.994475682712528,0.9909406521989824,0.8848402142381573,0.008923738061268978,-123.83190155029297,OpenPalm,1761074272.8163433
204.75044661828989,0.9804085899995081,0.9968565433003413,0.9952524148363914,0.9938393579208823,0.8657860266102024,-0.042375828243735945,-119.7408676147461,OpenPalm,1761074273.0882335
193.89709065207958,0.9798244589284453,0.9955951454029283,0.996075391195315,0.9907858234714985,0.8633085650487345,-0.036964435545968434,-116.05230331420898,OpenPalm,1761074273.3946767
180.90653275481318,0.9793936071855273,0.996587151401124,0.9953522047317035,0.9887178433442511,0.8531459619719008,-0.06462506925886753,-109.98001098632812,OpenPalm,1761074273.6961718
171.68065451227739,0.9772553214274308,0.9965843962670428,0.9950864749380536,0.9880625208497218,0.8541902824200485,-0.07833757165936873,-103.57215881347656,OpenPalm,1761074274.000683
162.95329983242286,0.9784432037734776,0.9972292040696115,0.9938201936513206,0.9875925726738802,0.844591859885117,-0.1020275984343106,-97.74524688720703,OpenPalm,1761074274.2878394
158.63403058669311,0.9793010768666611,0.9965663097670395,0.9954171675334766,0.9897265419160289,0.8456644756862639,-0.10048023118080414,-95.7821273803711,OpenPalm,1761074274.528042
151.02762158834847,0.9765368215778656,0.9951895111189638,0.9964516278867408,0.9901865700574716,0.844127713511659,-0.10395901133745396,-91.0873031616211,OpenPalm,1761074274.8322828
143.36525426339315,0.9773991111125309,0.9944149826417817,0.9959741313705766,0.9898479867372335,0.8526739363595843,-0.07587420988478927,-86.32169723510742,OpenPalm,1761074275.1040738
