palm_size,curl_index,curl_middle,curl_ring,curl_pinky,thumb_straight,thumb_lateral,yaw,label,ts
95.36709847686603,0.9783006316908884,0.6693489776505196,0.6715821472962961,0.693919071448478,0.8364056890256076,-0.9050286186955494,33.85169982910156,PointLeft,1761073987.1363108
101.36895844662453,0.9786275750960457,0.698093476184555,0.6864387641300068,0.6884288170405376,0.903706866114975,-0.9357050884698018,37.99579620361328,PointLeft,1761073987.5999722
111.37875797240282,0.985858222365709,0.7261908967970424,0.7167527241104472,0.710187231503261,0.9546173258917352,-0.9698101190932066,37.243080139160156,PointLeft,1761073988.0321994
114.69505203705768,0.9899182306598108,0.7351849864055305,0.7220272495801691,0.7094110508421426,0.9779147277559601,-0.9842778679813491,37.505340576171875,PointLeft,1761073988.5120823
115.19188080561864,0.9860262737046233,0.7233643398739416,0.7104217140197738,0.7070949006423216,0.9988313591975017,-0.9999724123542644,35.595855712890625,PointLeft,1761073988.9119833
114.34735525959293,0.9833421153394152,0.7028624965066991,0.6887980344892872,0.6941162537249186,0.9993918880149093,-0.9958886577325918,30.46062469482422,PointLeft,1761073989.376994
112.53917762533148,0.9834965926828954,0.6879370442341232,0.6731606166019768,0.6855998952611108,0.976200560862811,-0.9254501696604649,24.94354248046875,PointLeft,1761073989.7757592
114.59773621915978,0.9916274020044575,0.6847329658970528,0.6712586854026266,0.6917018742594975,0.9487238070952412,-0.8714108223719582,17.78369903564453,PointLeft,1761073990.1788602
116.2250119466655,0.990507547602962,0.6926768096060257,0.6839651486198547,0.7036984175634959,0.8958004534778072,-0.8524857525509695,9.790725708007812,PointLeft,1761073990.5760732
114.03718350459182,0.9867644064286069,0.7009559090501926,0.6931577252184553,0.7066994545058017,0.8653327215481793,-0.9130940983750981,8.157844543457031,PointLeft,1761073990.944224
109.42644949766631,0.9841707652560526,0.7015734067704106,0.7005384804223712,0.7023088962029633,0.8534084261526529,-0.9304209851476045,3.7477874755859375,PointLeft,1761073991.3120213
108.31207056323396,0.9829201692594153,0.6952364279200164,0.6962729812951599,0.6773742637008153,0.8102334103000577,-0.9361197577666384,-0.916748046875,PointLeft,1761073991.7115571
104.41449831850335,0.9810190594375373,0.6690919850086489,0.6884600260859894,0.7158930921267131,0.9998500434150183,-0.7551516951581044,-2.8190994262695312,PointLeft,1761073992.0796883
103.31491423578073,0.9795183375945337,0.6902660148429941,0.7166276568097629,0.7426049107965026,0.939640263622658,-0.9596165828824149,-11.999435424804688,PointLeft,1761073992.4183977
103.05457207733818,0.9766691123479342,0.7049751963377631,0.7251165486080372,0.7488175226105676,0.852420209547019,-0.9999926163014098,-15.530929565429688,PointLeft,1761073992.7838926
98.97781800175552,0.9734668112849394,0.6655281632824414,0.6787746692891764,0.7033094042410043,0.7953975565560253,-0.9667611857645467,-15.178298950195312,PointLeft,1761073996.6250088
98.72597486421981,0.9815815822051985,0.6761220968155509,0.6881796399745846,0.7093639098244179,0.7735192700759435,-0.9765482038042771,-25.19824981689453,PointLeft,1761073997.4409742
99.53244988539132,0.9826486489709804,0.6654860959330203,0.6781014904417196,0.7058385882534415,0.8234114142228272,-0.9913037819116124,-20.64891815185547,PointLeft,1761073998.032915
99.02267256020485,0.9824222134302705,0.6605975214649938,0.683396326691961,0.7190885678884863,0.870603216077007,-0.9994898217794786,-19.27562713623047,PointLeft,1761074000.672346
107.28484923201573,0.9836936945334144,0.7130473832517955,0.7117821861065036,0.6978163821911848,0.9031389211116236,-0.9939549271961595,-12.944450378417969,PointLeft,1761074001.1069233
99.21862376187268,0.9784220957203001,0.6805601349910915,0.6628821131570738,0.7068642581163541,0.8955878954436386,-0.9961486345230737,-19.077110290527344,PointLeft,1761074001.6872098
96.87978209790215,0.9827813822043684,0.6900833174846955,0.7037948164204436,0.7288762031805284,0.8595285998538529,-0.9999928516700541,-16.667861938476562,PointLeft,1761074002.081121
103.40439790070656,0.9777104868605649,0.7067110771201471,0.7248003515758583,0.7439026817218761,0.8568500254641396,-0.9998785552513502,-19.87133026123047,PointLeft,1761074003.394898
99.36436475232263,0.9778037145494803,0.7093656813268775,0.7227385355791472,0.740600327163889,0.7049990237834071,-0.9394095453268065,-25.91289520263672,PointLeft,1761074003.8560212
112.25540453946681,0.9783486130993292,0.6894436503229375,0.6912945190857501,0.7091514695503948,0.9347789341011282,-0.969753646018966,-9.264392852783203,PointLeft,1761074010.9122128
114.71524938138614,0.9811463351351652,0.6888678565400771,0.6918484832590375,0.7086763646415077,0.9337120935873935,-0.9665403407790318,-11.092910766601562,PointLeft,1761074011.3453696
115.1276182286241,0.9854138457524501,0.686965681872214,0.6906613939891851,0.7077988888948777,0.9306102134337483,-0.9643052294157314,-13.927078247070312,PointLeft,1761074011.6849546
114.74577135346281,0.9846075975363396,0.6827799418321508,0.6897592385963875,0.7075924314751498,0.9324040571389273,-0.9604139352722042,-13.37411880493164,PointLeft,1761074012.0165217
114.477230094514,0.9867156604958861,0.6828078803383321,0.6905056398301884,0.7096779365121115,0.9338548341414736,-0.9625596130171482,-13.984508514404297,PointLeft,1761074012.3833387
114.38610165641892,0.9842052415121337,0.6861447099771483,0.6918595546227152,0.7098249247612566,0.945392054020229,-0.9533426749172316,-12.129573822021484,PointLeft,1761074012.7522302
99.14976032781932,0.9802547394677718,0.6976614769856951,0.6629483592871775,0.70962051137602,0.961631541308397,-0.9670890693199589,-11.297893524169922,PointLeft,1761074014.8161638
98.3427380043778,0.9816532756738668,0.7006968036622548,0.6730259417849753,0.7158395952616706,0.9708884483159721,-0.964948394026077,-8.969535827636719,PointLeft,1761074015.1844816
97.14901998977372,0.9797317267481128,0.6949026310242229,0.6639370657743486,0.7116657985859689,0.9824927810181843,-0.9578955463868714,-12.686729431152344,PointLeft,1761074015.5525239
91.88851177659272,0.9813158940936303,0.6883266154098351,0.6658401405361285,0.716839323493169,0.9935689583654186,-0.9601597210972325,-16.428546905517578,PointLeft,1761074015.9849117
92.56035444693389,0.9791418256024822,0.6908254933034125,0.6682961111289899,0.7132610409086774,0.9911574772301132,-0.9615826464364553,-13.948230743408203,PointLeft,1761074016.3531928
90.7002412620602,0.9778672161386247,0.6848830513217652,0.6638166417580985,0.7143744101408661,0.9982411616381324,-0.9718608089463621,-14.894695281982422,PointLeft,1761074016.7208004
83.85360739422114,0.98288496945458,0.7001710848454744,0.7082819590240375,0.7610710007325795,0.9674353398894837,-0.9930767731384512,-21.122817993164062,PointLeft,1761074017.1678748
76.66435808871125,0.9879758259230353,0.6960665476468693,0.704431663275709,0.7375150041278169,0.9059926286493625,-0.9985432946827447,-26.67074203491211,PointLeft,1761074017.762693
69.37825042931814,0.9882426372659124,0.6751932699399618,0.6917139679053154,0.7140014497811524,0.8599099610672228,-0.9621720327345687,-34.59440231323242,PointLeft,1761074018.1284022
66.19434693837164,0.9750551429436309,0.6923247904017659,0.6989418201685839,0.7018426461942419,0.832613000576092,-0.9281349951857679,-33.63908767700195,PointLeft,1761074018.5922647
80.90468841508344,0.972944859959762,0.6999249029769743,0.6964852741629951,0.7041478159990527,0.9248712149535314,-0.9946274987096677,-14.249954223632812,PointLeft,1761074018.9917219
116.07150627270019,0.9782191097862767,0.6739546071797471,0.664656622082446,0.6784603547333224,0.8424937036598985,-0.7995087424644236,19.275341033935547,PointLeft,1761074020.7040875
117.29968991146724,0.9803476259749129,0.6733968567695795,0.6603631088714778,0.6915861237351127,0.8175191807914319,-0.7529670301804982,18.220996856689453,PointLeft,1761074021.4092262
114.47216258932716,0.9775131716458203,0.6734830563071185,0.6569093814953697,0.713524436830323,0.8232104329350867,-0.7800763163596826,15.170841217041016,PointLeft,1761074021.8402548
109.56917188854975,0.9790930569913687,0.6707893795519143,0.6835800258934142,0.7336032391476163,0.8406020735322899,-0.7959509628451967,13.285064697265625,PointLeft,1761074022.1757734
109.22875257386619,0.9804498693595877,0.6686488444977631,0.6873771625533758,0.7370846998869744,0.8294256738881542,-0.7857934949900008,11.694259643554688,PointLeft,1761074022.5438192
107.17108665226567,0.984699401098935,0.6701656126704377,0.6925459947962657,0.7360340756930821,0.8396609299806607,-0.8197617290102764,9.284591674804688,PointLeft,1761074022.9442096
104.1337751041208,0.9829174228388601,0.6696124343998736,0.6924304632545906,0.7346321394724081,0.8385280313621297,-0.8219606075361837,8.29498291015625,PointLeft,1761074023.3123157
106.5742815420118,0.9820097654200155,0.669252167429866,0.6898141312158889,0.7279172523625519,0.8400642366246872,-0.839776777482908,6.3116455078125,PointLeft,1761074023.679875
107.35155055158013,0.9832176340273305,0.67027221661907,0.6928452897069772,0.7380554290881033,0.8360924125408397,-0.8397146990837436,5.481109619140625,PointLeft,1761074024.016666
124.34701426191774,0.977421256043796,0.6819051331183553,0.7007496780170345,0.742754315424679,0.8999713538672325,-0.8633173492564415,-34.25018310546875,PointLeft,1761074030.6076643
124.72814428741584,0.9726438714916196,0.6739288936763507,0.6865090404812716,0.7127335119795628,0.9152491697297817,-0.9414202494267065,-25.707683563232422,PointLeft,1761074031.0397592
129.15334662529062,0.9804556412949972,0.6771590303475007,0.6883463981950172,0.7151250937685166,0.9017335700431558,-0.8932677221255348,-36.6090202331543,PointLeft,1761074031.5818303
125.06268440063427,0.9787926420974445,0.6784847296927126,0.6947199664064883,0.7309884164804071,0.9080597281845697,-0.8822109719213985,-34.7077751159668,PointLeft,1761074032.1766918
131.70159456839423,0.9754283032047831,0.6659796681438517,0.6834099970963092,0.7107223459157948,0.9130778743450968,-0.9650963239594679,-25.583629608154297,PointLeft,1761074033.5037186
114.67670237935381,0.9858201278742548,0.6771537585959848,0.6730872021586659,0.7029826532606552,0.844526846269881,-0.9166823358451263,-53.412113189697266,PointLeft,1761074050.5606546
112.59053794462423,0.9849255160894184,0.6657982466255162,0.6793638016972583,0.7105584044355547,0.8518177346238557,-0.9429536901384412,-43.73180389404297,PointLeft,1761074050.8961563
113.64386302673921,0.9871910674626928,0.6746201461880115,0.6834664771182819,0.7335239072956571,0.8728525240720499,-0.9741174881456336,-33.85763168334961,PointLeft,1761074051.200219
114.76251545932385,0.9848038472872028,0.6747489545938196,0.6994625826092143,0.7301352531024907,0.8640600837519132,-0.9961738577901832,-19.894065856933594,PointLeft,1761074051.5360494
116.18455299970026,0.9876878457938719,0.6999071138143518,0.7283860608770691,0.7551865431799243,0.8791623754827511,-0.9999569099809077,-11.714096069335938,PointLeft,1761074051.8407576
113.31562836276129,0.9902712967118763,0.7183236720623009,0.7441106087906878,0.7694957119964908,0.883799827994964,-0.9953199252171441,-1.0149002075195312,PointLeft,1761074052.207941
117.10863703959113,0.985789587479744,0.7121137528376366,0.7319843973517952,0.7488134904462432,0.8719635819376584,-0.9893132699038283,1.3398933410644531,PointLeft,1761074052.5763044
123.1111760550411,0.9846143485049481,0.6819673865904838,0.7155187380855139,0.7596681624763041,0.8958560233919006,-0.9718606337027565,20.95602035522461,PointLeft,1761074052.8640597
125.8110031060312,0.9813906800447452,0.6820248300821645,0.6633841986303648,0.7211428334432198,0.903306297301084,-0.96262498271124,28.395767211914062,PointLeft,1761074053.1688313
125.86509317990179,0.9842692094831662,0.692650358628821,0.6797429461367522,0.7096535413609494,0.90413683597182,-0.9485738856431514,34.723968505859375,PointLeft,1761074053.6481543
123.08485073047902,0.9847393010783861,0.6936731851777859,0.6846211750625604,0.6833742940005365,0.8850929859989047,-0.9493014014032575,32.4176025390625,PointLeft,1761074054.0165327
120.94340701111678,0.9828589125778145,0.6992530366214561,0.6991427091552621,0.6612943591749696,0.8785257715988877,-0.9508304535270845,31.419696807861328,PointLeft,1761074054.304055
118.49542844250969,0.9829874064545626,0.695497611325329,0.6889020774127732,0.6674377585243633,0.857466230290138,-0.9672518803649484,18.129043579101562,PointLeft,1761074054.7550836
118.82725216544152,0.9849553739542425,0.6855508907087833,0.6706239075151187,0.7122197028162915,0.8427314112979918,-0.9697221397259509,13.576126098632812,PointLeft,1761074055.1087744
119.0599535380762,0.9805353493341498,0.6788013181285733,0.6699611595216921,0.7144773053560756,0.8539016631599408,-0.9843573402482915,8.485794067382812,PointLeft,1761074055.4404056
123.63099146483215,0.9748469856325886,0.6920835103680097,0.6785836979213192,0.6948200286849193,0.9977560938113222,-0.9945378456745053,23.44982147216797,PointLeft,1761074058.7206502
124.99665533198123,0.9757573902260441,0.6955088143420931,0.6832961049837388,0.6981932955002442,0.9965363960946998,-0.9923472003022141,24.635581970214844,PointLeft,1761074059.0253034
124.79186807360378,0.9745571447512161,0.6923307920623242,0.6811015864512494,0.695890598647305,0.9977151987868575,-0.9933452188978762,26.765174865722656,PointLeft,1761074059.36113
126.67856107270963,0.9757452787322682,0.6922080732162302,0.6797810712156247,0.695421957856936,0.99670851795221,-0.9923048224910022,28.00189971923828,PointLeft,1761074059.728432
127.78498786413768,0.976304012351293,0.6942435162216573,0.6835801600433129,0.7032664520796733,0.9963230676175634,-0.9952172762245988,26.478004455566406,PointLeft,1761074060.0321121
129.84526600348357,0.9809033446735157,0.6977087772030526,0.6852351959874317,0.703303962205243,0.9980117887486155,-0.9970150012435203,28.124427795410156,PointLeft,1761074060.3682213
131.40903953683534,0.9812906472237529,0.7032997625838817,0.6890788047256371,0.6970633086554715,0.9999583235985487,-0.9999469548462437,27.902450561523438,PointLeft,1761074060.7355912
124.06659891234031,0.9911738610830843,0.7243905129710072,0.7164386952322431,0.7098259998040247,0.9875421694595122,-0.9921776186306763,35.006866455078125,PointLeft,1761074061.1357782
117.26477594570174,0.9868772550094483,0.7070125616159237,0.700577555473117,0.6972136856261448,0.9639882438470326,-0.9775641948158615,34.88231658935547,PointLeft,1761074061.5039551
110.74360207150218,0.9903311505894484,0.6881440230425989,0.6786421574423293,0.6827699290733936,0.9117699122678713,-0.9537639962101201,37.160892486572266,PointLeft,1761074061.9058952
109.46565901424,0.9857839759852379,0.6765915660647659,0.6637098246357821,0.6839400541581518,0.8957990610729964,-0.9510491403559282,35.80402374267578,PointLeft,1761074062.240124
114.52025085848784,0.9795204993297281,0.6926895136229406,0.6866603425554741,0.689118020964122,0.9440322271347048,-0.9689686500617964,35.54405212402344,PointLeft,1761074062.7680395
133.41024793586163,0.9883187249816734,0.6677103767077313,0.6646140988208753,0.675482059932396,0.8766689913900205,-0.8200860736279721,34.256324768066406,PointLeft,1761074077.3122492
133.75123859558204,0.9867961687478859,0.6690771079577834,0.6648333205617036,0.6756825177535416,0.8788032777403287,-0.8137800798692545,35.503273010253906,PointLeft,1761074077.6491976
133.00474365376874,0.98778793387678,0.6694171568815842,0.6669707343263939,0.6734911114336173,0.8572361870846144,-0.7983428368760618,33.811798095703125,PointLeft,1761074077.9527178
133.65657896254118,0.988106861835312,0.6734164090310321,0.6678865191004202,0.6748367236342757,0.8547435133730356,-0.8125408319628474,26.4306640625,PointLeft,1761074078.2878761
135.29073795453186,0.9874484938304745,0.6721516505088938,0.6674287522310672,0.6763751157089807,0.8385318519054306,-0.7977340944395512,28.93688201904297,PointLeft,1761074078.6243544
100.94190518707192,0.9807892555460619,0.7330339121083568,0.7013136121730511,0.7313965854080461,0.9985742188963701,-0.9376372356545174,10.187053680419922,PointLeft,1761074081.2327209
100.1767473262221,0.9840265822605337,0.7174068701893165,0.6875635381919549,0.7175271266016119,0.9988826591056776,-0.939022532892332,9.302482604980469,PointLeft,1761074081.5675354
99.53713615631034,0.9834212858554139,0.7186277989106452,0.6928280164789707,0.7203994412476118,0.9995718838841172,-0.9397180320418351,7.449073791503906,PointLeft,1761074081.7919004
128.04773021847052,0.9871902071395203,0.7122242026428252,0.6969474342301956,0.6962126066332522,0.9846928140438157,-0.8763364706568403,16.15966796875,PointLeft,1761074345.6479144
125.87909880085463,0.9847766997971554,0.7189338616958877,0.7022236087540925,0.6980125780504768,0.9849235826921953,-0.9001880204266054,16.827659606933594,PointLeft,1761074345.9203198
126.97743540280203,0.9871924904596129,0.7169575144114608,0.7027428594050135,0.7006062832559738,0.9804188201752617,-0.9343813983600753,17.176513671875,PointLeft,1761074346.191921
123.93360927540803,0.9870577799608803,0.7122617050493668,0.6995884687505319,0.6989249926308793,0.9810818970635676,-0.9700365413568648,20.32623291015625,PointLeft,1761074346.4485078
126.88851785565761,0.9769389177707702,0.7069580783307156,0.6963807384725799,0.6981032360584966,0.996126075134248,-0.9455467289101233,25.16010284423828,PointLeft,1761074346.6885579
129.07007623659194,0.9828470872072085,0.7036269830034941,0.6961120127606866,0.7021776390595665,0.9950420962027269,-0.965417518352157,22.163238525390625,PointLeft,1761074346.885605
122.51323151697586,0.9831878048389658,0.6852123219239599,0.6769447237432642,0.6918297965636516,0.9897084234599185,-0.9989820420472835,22.740020751953125,PointLeft,1761074347.1526973
119.80840704328759,0.9808590491315172,0.7053578726297435,0.6858383194415746,0.6944125745082858,0.9987903532754225,-0.9847353434017472,23.63292694091797,PointLeft,1761074348.5282054
119.9593770760664,0.9805301072994731,0.7037381099188819,0.6874204436836026,0.6965763414300749,0.9992343085389974,-0.9839886320923156,24.1546630859375,PointLeft,1761074348.7532365
123.83727276767365,0.9834617861347397,0.6999592842972383,0.6856161685690433,0.6942336701540182,0.9988219417180775,-0.9937446958324093,27.2650146484375,PointLeft,1761074349.0883958
119.97230803128515,0.9786744717526404,0.6985376979691287,0.6854198170116718,0.6907360378416868,0.9984563160461245,-0.9996414311289333,25.2862548828125,PointLeft,1761074349.3596637
124.98948357847904,0.985677328707955,0.6946286420560135,0.6831056048735359,0.6895474381548109,0.9988283838286893,-0.996113974606311,28.88774871826172,PointLeft,1761074349.6329565
123.28170704050672,0.9881331794223454,0.7164589046225004,0.7053947179416471,0.7058356262621635,0.998946637124389,-0.9661704316108396,27.7099609375,PointLeft,1761074349.904238
123.08771611501167,0.9878456066001827,0.7080120110776909,0.6950121186836364,0.6969553002583763,0.9873839173442913,-0.9270438425332145,29.583091735839844,PointLeft,1761074350.0963666
124.02605612963681,0.9872496769357043,0.7074989332455667,0.6948350138400666,0.6955017908955644,0.9942251542229524,-0.9382127248507688,29.660911560058594,PointLeft,1761074350.1593716
124.88440303125881,0.9932819660003706,0.7134736275366637,0.6968376813630411,0.6987591890318211,0.9972597590558243,-0.949796869443861,23.90289306640625,PointLeft,1761074350.895986
123.49071616490227,0.9875525900035843,0.7106018527902501,0.6912606098338445,0.6968733607624616,0.9998025638067396,-0.9608116503919536,25.148086547851562,PointLeft,1761074351.1999907
124.18955289949209,0.9830835509961414,0.7159157400436298,0.7037763955938837,0.7074112853162632,0.9992659203471097,-0.9845050666521526,22.518043518066406,PointLeft,1761074351.5044043
118.91632229417853,0.977478782769709,0.7054389233466036,0.6900380132999834,0.697208188490047,0.999250355241051,-0.996533926154413,25.49724578857422,PointLeft,1761074351.7284672
122.9612140570927,0.9797997369146326,0.699940471531533,0.6861324319710417,0.6960197499161955,0.9989506235297372,-0.9966011258965349,27.125091552734375,PointLeft,1761074352.0011942
122.85814045402793,0.9761960447644474,0.7035813429625034,0.6848180972724736,0.6966254673106868,0.9985908419917584,-0.9807887833333042,28.446083068847656,PointLeft,1761074352.2718654
